br1	br2	counter	inner	outer	nop	nop2	task_clock	context_switches	cpu_migrations	page_faults	cycles	instructions	branches	branch_misses	L1_dcache_loads	L1_dcache_load_misses	LLC_loads	LLC_load_misses	L1_icache_loads	L1_icache_load_misses	dTLB_loads	dTLB_load_misses	iTLB_loads	iTLB_load_misses	L1_dcache_prefetches	L1_dcache_prefetch_misses
1928	1960	2146959360	14	2340	5	5	2991.99	0	0	46	5369093362	7820437847	NA	3405	51366	2806	NA	NA	2606804114	4914	NA	0	NA	0	NA	NA
1928	1964	2146959360	14	2340	5	6	3031.54	0	0	47	5369301305	7975945014	NA	3254	51123	2882	NA	NA	2607470503	4956	NA	202	NA	3	NA	NA
1928	1968	2146959360	14	2340	5	7	3077.58	0	0	47	5520720625	8127091835	NA	3327	46972	2405	NA	NA	2760310213	5063	NA	227	NA	177	NA	NA
1928	1972	2146959360	14	2340	5	8	3077.85	0	0	46	5520845708	8280431517	NA	3325	47517	2504	NA	NA	2760247746	5001	NA	214	NA	177	NA	NA
1932	1944	2146959360	14	2340	6	0	2906.51	0	0	46	5213984256	7053606333	NA	3487	51466	2475	NA	NA	2300512962	4194	NA	211	NA	178	NA	NA
1932	1948	2146959360	14	2340	6	1	2906.62	0	0	49	5214155190	7207039451	NA	3465	51396	2457	NA	NA	2300450700	4118	NA	214	NA	165	NA	NA
1932	1952	2146959360	14	2340	6	2	2906.73	0	0	46	5214853531	7360106744	NA	3329	51428	2789	NA	NA	2453876746	3450	NA	228	NA	154	NA	NA
1932	1956	2146959360	14	2340	6	3	2907.08	0	0	47	5215255589	7514015575	NA	3300	50807	2900	NA	NA	2453315623	3433	NA	0	NA	172	NA	NA
1932	1960	2146959360	14	2340	6	4	2906.36	0	0	46	5214223113	7666957778	NA	3356	51296	3170	NA	NA	2453836923	3402	NA	208	NA	160	NA	NA
1932	1964	2146959360	14	2340	6	5	2906.55	0	0	46	5214040707	7819945548	NA	3291	51485	2414	NA	NA	2453938802	4194	NA	202	NA	178	NA	NA
1932	1968	2146959360	14	2340	6	6	2992.57	0	0	46	5367920733	7973096469	NA	3382	51191	2790	NA	NA	2606942786	4288	NA	1	NA	6	NA	NA
1932	1972	2146959360	14	2340	6	7	2992.14	0	0	46	5368209913	8127101131	NA	3324	51406	2750	NA	NA	2606920964	4251	NA	0	NA	0	NA	NA
1932	1976	2146959360	14	2340	6	8	2992.04	0	0	47	5368007335	8280178945	NA	3358	51317	2756	NA	NA	2606922484	4198	NA	0	NA	0	NA	NA
1936	1948	2146959360	14	2340	7	0	2821.25	0	0	47	5060697412	7054430716	NA	5206	51458	2757	NA	NA	4293600769	4194	NA	217	NA	164	NA	NA
1936	1952	2146959360	14	2340	7	1	3077.69	0	0	47	5520631632	7206653795	NA	3295	47636	2823	NA	NA	4446979728	4260	NA	207	NA	192	NA	NA
1936	1956	2146959360	14	2340	7	2	3077.36	0	0	46	5520953284	7360363170	NA	3501	47064	2438	NA	NA	4446974857	4264	NA	203	NA	175	NA	NA
1936	1960	2146959360	14	2340	7	3	3079.86	0	0	46	5520511748	7513922354	NA	3764	51377	2447	NA	NA	4447432638	4334	NA	223	NA	210	NA	NA
1936	1964	2146959360	14	2340	7	4	3078.89	0	0	47	5520958842	7667117976	NA	3589	48057	2442	NA	NA	4446838771	4324	NA	216	NA	178	NA	NA
1936	1968	2146959360	14	2340	7	5	3077.39	0	0	46	5520908272	7820343342	NA	3422	47800	2382	NA	NA	4600199904	4274	NA	215	NA	174	NA	NA
1936	1972	2146959360	14	2340	7	6	3077.41	0	0	46	5520818807	7973377360	NA	3026	47532	2816	NA	NA	4600447256	4255	NA	216	NA	174	NA	NA
1936	1976	2146959360	14	2340	7	7	3077.59	0	0	46	5520785995	8127139103	NA	3342	47168	2445	NA	NA	4600194279	4276	NA	203	NA	160	NA	NA
1936	1980	2146959360	14	2340	7	8	3077.56	0	0	47	5520863152	8280307059	NA	2985	47265	2765	NA	NA	4600396078	4226	NA	208	NA	190	NA	NA
1940	1952	2146959360	14	2340	8	0	3077.76	0	0	46	5521011231	7053719104	NA	3049	47464	2827	NA	NA	4447009279	4184	NA	189	NA	178	NA	NA
1940	1956	2146959360	14	2340	8	1	3077.44	0	0	47	5520822826	7206812209	NA	3516	47521	2421	NA	NA	4446981472	4241	NA	206	NA	169	NA	NA
1940	1960	2146959360	14	2340	8	2	3079.60	0	0	46	5520320245	7359485788	NA	3607	47275	2426	NA	NA	4447441001	4292	NA	212	NA	202	NA	NA
1940	1964	2146959360	14	2340	8	3	3077.55	0	0	47	5521504033	7513631011	NA	3445	47323	2431	NA	NA	4446943435	4277	NA	217	NA	178	NA	NA
1940	1968	2146959360	14	2340	8	4	3077.58	0	0	46	5520739330	7667018274	NA	2976	47172	2920	NA	NA	4600255138	4285	NA	222	NA	172	NA	NA
1940	1972	2146959360	14	2340	8	5	3077.76	0	0	46	5520774935	7820911486	NA	3392	47033	2399	NA	NA	4600094813	4298	NA	222	NA	192	NA	NA
1940	1976	2146959360	14	2340	8	6	3077.38	0	0	46	5520794116	7973593251	NA	3022	47367	2821	NA	NA	4600427187	4278	NA	219	NA	165	NA	NA
1940	1980	2146959360	14	2340	8	7	3080.18	0	0	46	5520745907	8127899482	NA	3616	47759	2501	NA	NA	4600106648	4339	NA	214	NA	189	NA	NA
1940	1984	2146959360	14	2340	8	8	3163.24	0	0	46	5674366045	8280079372	NA	3373	51319	2805	NA	NA	4753833580	3630	NA	5	NA	181	NA	NA
1908	1920	2146959360	15	2184	0	0	3031.67	0	0	46	5439521954	7013650096	NA	3485	51326	2895	NA	NA	4436877807	4257	NA	216	NA	1	NA	NA
1908	1924	2146959360	15	2184	0	1	3031.82	0	0	46	5440535037	7157089177	NA	3481	51216	2826	NA	NA	4436748211	4351	NA	210	NA	3	NA	NA
1908	1928	2146959360	15	2184	0	2	3031.86	0	0	46	5439530486	7299558233	NA	3601	51339	2829	NA	NA	4437037722	4348	NA	213	NA	15	NA	NA
1908	1932	2146959360	15	2184	0	3	3031.52	0	0	46	5439758585	7443204061	NA	3422	51346	2748	NA	NA	4436778301	4311	NA	205	NA	0	NA	NA
1908	1936	2146959360	15	2184	0	4	3031.89	0	0	46	5439645167	7585891246	NA	3119	51224	2969	NA	NA	4580062587	4394	NA	217	NA	174	NA	NA
1908	1940	2146959360	15	2184	0	5	3031.55	0	0	46	5440271084	7729486962	NA	3472	51629	2743	NA	NA	4579706485	4377	NA	214	NA	1	NA	NA
1908	1944	2146959360	15	2184	0	6	3031.82	0	0	47	5439632742	7872451131	NA	3430	51120	2674	NA	NA	4579915179	4389	NA	230	NA	1	NA	NA
1908	1948	2146959360	15	2184	0	7	3031.74	0	0	46	5439621476	8015592386	NA	3476	51363	2758	NA	NA	4579843375	4378	NA	213	NA	4	NA	NA
1908	1952	2146959360	15	2184	0	8	3111.42	0	0	46	5582042577	8157633456	NA	3029	47059	2887	NA	NA	4722917213	4489	NA	224	NA	171	NA	NA
1912	1924	2146959360	15	2184	1	0	2952.24	0	0	46	5295880027	7012620357	NA	3525	51165	2767	NA	NA	2433062230	4243	NA	0	NA	16	NA	NA
1912	1928	2146959360	15	2184	1	1	2951.87	0	0	47	5296314779	7156072402	NA	3479	51513	2805	NA	NA	2433054698	4218	NA	0	NA	0	NA	NA
1912	1932	2146959360	15	2184	1	2	2951.84	0	0	47	5295937836	7299042277	NA	3378	51464	2819	NA	NA	2433043815	4259	NA	0	NA	0	NA	NA
1912	1936	2146959360	15	2184	1	3	2952.03	0	0	46	5296749015	7441978747	NA	3432	51569	2852	NA	NA	2576117539	4334	NA	1	NA	1	NA	NA
1912	1940	2146959360	15	2184	1	4	2954.28	0	0	47	5297707947	7587504568	NA	3474	51296	2976	NA	NA	2575760200	4402	NA	4	NA	9	NA	NA
1912	1944	2146959360	15	2184	1	5	2955.04	0	0	46	5295341768	7728372319	NA	3635	51476	2785	NA	NA	2575647942	4378	NA	10	NA	51	NA	NA
1912	1948	2146959360	15	2184	1	6	2952.27	0	0	46	5297712140	7871967149	NA	3300	51356	2706	NA	NA	2576160299	4349	NA	0	NA	3	NA	NA
1912	1952	2146959360	15	2184	1	7	3031.61	0	0	46	5440017426	8015822119	NA	3372	51450	2843	NA	NA	2719220969	4422	NA	210	NA	0	NA	NA
1912	1956	2146959360	15	2184	1	8	3031.77	0	0	46	5439764458	8159054036	NA	3346	51603	2777	NA	NA	2719254289	4437	NA	211	NA	3	NA	NA
1916	1928	2146959360	15	2184	2	0	2872.30	0	0	46	5152846832	7012457626	NA	3584	51778	2842	NA	NA	2290338907	3517	NA	209	NA	172	NA	NA
1916	1932	2146959360	15	2184	2	1	2872.26	0	0	46	5152794704	7155565541	NA	3537	51956	2723	NA	NA	2290272525	3466	NA	221	NA	166	NA	NA
1916	1936	2146959360	15	2184	2	2	2872.30	0	0	47	5152521703	7298786918	NA	3387	51556	2790	NA	NA	2433514520	3606	NA	202	NA	178	NA	NA
1916	1940	2146959360	15	2184	2	3	2872.88	0	0	46	5152438913	7441385103	NA	3550	51279	2740	NA	NA	2433192931	4467	NA	3	NA	54	NA	NA
1916	1944	2146959360	15	2184	2	4	2872.19	0	0	46	5152735652	7584908037	NA	3309	50934	3299	NA	NA	2433471327	3558	NA	218	NA	169	NA	NA
1916	1948	2146959360	15	2184	2	5	2872.41	0	0	46	5152794351	7727980722	NA	3401	51939	3085	NA	NA	2433618008	3584	NA	212	NA	186	NA	NA
1916	1952	2146959360	15	2184	2	6	2952.10	0	0	48	5295733463	7871080596	NA	3327	51027	3152	NA	NA	2576210191	4388	NA	0	NA	0	NA	NA
1916	1956	2146959360	15	2184	2	7	2987.02	0	0	46	5297790485	8009819114	NA	3416	51516	2762	NA	NA	2576785368	4643	NA	4	NA	19	NA	NA
1916	1960	2146959360	15	2184	2	8	2952.40	0	0	46	5296087611	8157714351	NA	3112	50903	2895	NA	NA	2576093879	4430	NA	0	NA	1	NA	NA
1920	1932	2146959360	15	2184	3	0	2792.59	0	0	46	5009956911	7012959791	NA	3551	51327	2436	NA	NA	4294184975	4190	NA	200	NA	183	NA	NA
1920	1936	2146959360	15	2184	3	1	3031.41	0	0	46	5439778938	7156910830	NA	3391	50741	2776	NA	NA	4436652248	4352	NA	208	NA	0	NA	NA
1920	1940	2146959360	15	2184	3	2	3031.83	0	0	46	5439097028	7299876537	NA	2950	50930	2843	NA	NA	4436675199	4302	NA	201	NA	172	NA	NA
1920	1944	2146959360	15	2184	3	3	3034.00	0	0	46	5439476558	7443129028	NA	3675	51295	2798	NA	NA	4436343866	4413	NA	211	NA	24	NA	NA
1920	1948	2146959360	15	2184	3	4	3034.76	0	0	46	5439140647	7587646537	NA	3095	50913	2765	NA	NA	4437243968	4467	NA	211	NA	222	NA	NA
1920	1952	2146959360	15	2184	3	5	3031.73	0	0	46	5439533533	7729594078	NA	3676	52122	2856	NA	NA	4579866249	4463	NA	206	NA	16	NA	NA
1920	1956	2146959360	15	2184	3	6	3031.79	0	0	46	5439706191	7872542884	NA	3485	51283	2902	NA	NA	4579743493	4400	NA	211	NA	0	NA	NA
1920	1960	2146959360	15	2184	3	7	3032.06	0	0	46	5439688817	8015827608	NA	3508	51619	2927	NA	NA	4579802046	4400	NA	222	NA	3	NA	NA
1920	1964	2146959360	15	2184	3	8	3031.72	0	0	46	5439625275	8158566727	NA	3540	51619	3124	NA	NA	4579950998	4424	NA	213	NA	0	NA	NA
1924	1936	2146959360	15	2184	4	0	3032.05	0	0	46	5439936148	7013834610	NA	3517	51572	2931	NA	NA	4436709507	4305	NA	202	NA	0	NA	NA
1924	1940	2146959360	15	2184	4	1	3034.67	0	0	46	5439604964	7155874284	NA	3396	47535	2822	NA	NA	4436685493	4425	NA	228	NA	186	NA	NA
1924	1944	2146959360	15	2184	4	2	3032.35	0	0	46	5439260526	7299262433	NA	3586	51811	2842	NA	NA	4436851873	4466	NA	228	NA	24	NA	NA
1924	1948	2146959360	15	2184	4	3	3032.16	0	0	46	5439496836	7441815373	NA	3473	51270	2783	NA	NA	4436766960	4431	NA	0	NA	6	NA	NA
1924	1952	2146959360	15	2184	4	4	3031.93	0	0	46	5439816683	7586242405	NA	3516	51098	2667	NA	NA	4579705572	4467	NA	217	NA	0	NA	NA
1924	1956	2146959360	15	2184	4	5	3031.64	0	0	46	5439659973	7729458439	NA	3421	51317	2779	NA	NA	4579802732	4409	NA	210	NA	0	NA	NA
1924	1960	2146959360	15	2184	4	6	3032.15	0	0	47	5439721496	7872386406	NA	3390	51483	2791	NA	NA	4579849029	4451	NA	201	NA	1	NA	NA
1924	1964	2146959360	15	2184	4	7	3031.68	0	0	46	5439772711	8015431726	NA	3326	51375	2787	NA	NA	4579940310	4410	NA	201	NA	0	NA	NA
1924	1968	2146959360	15	2184	4	8	3111.80	0	0	47	5582799555	8158098953	NA	2978	47067	2758	NA	NA	4722886150	4547	NA	196	NA	180	NA	NA
1928	1940	2146959360	15	2184	5	0	2952.03	0	0	46	5295775660	7012623304	NA	3494	51864	2980	NA	NA	2433041373	4886	NA	1	NA	1	NA	NA
1928	1944	2146959360	15	2184	5	1	2952.07	0	0	47	5295878002	7155701810	NA	3356	51037	2796	NA	NA	2433093573	4863	NA	0	NA	0	NA	NA
1928	1948	2146959360	15	2184	5	2	2952.03	0	0	46	5295902947	7298791608	NA	3466	51423	2739	NA	NA	2433085848	4870	NA	0	NA	0	NA	NA
1928	1952	2146959360	15	2184	5	3	2952.14	0	0	46	5295835504	7441841251	NA	3481	51300	2760	NA	NA	2576268481	4861	NA	0	NA	0	NA	NA
1928	1956	2146959360	15	2184	5	4	2952.02	0	0	46	5297220106	7584954892	NA	3335	51187	2804	NA	NA	2576182024	4928	NA	0	NA	6	NA	NA
1928	1960	2146959360	15	2184	5	5	2952.03	0	0	46	5295908207	7728285051	NA	3495	51601	2703	NA	NA	2576169073	4852	NA	0	NA	0	NA	NA
1928	1964	2146959360	15	2184	5	6	2952.10	0	0	48	5297344988	7871243799	NA	3310	51232	2802	NA	NA	2576219729	4934	NA	0	NA	1	NA	NA
1928	1968	2146959360	15	2184	5	7	3032.63	0	0	46	5439561610	8015267600	NA	3487	51156	2819	NA	NA	2719594621	5034	NA	234	NA	19	NA	NA
1928	1972	2146959360	15	2184	5	8	3031.98	0	0	46	5439966329	8158520760	NA	3387	51207	2796	NA	NA	2719427282	4924	NA	225	NA	3	NA	NA
1932	1944	2146959360	15	2184	6	0	2872.35	0	0	47	5152623787	7012519363	NA	3431	51126	2897	NA	NA	2290335714	3380	NA	203	NA	166	NA	NA
1932	1948	2146959360	15	2184	6	1	2872.70	0	0	46	5152824860	7155547335	NA	3578	51720	2806	NA	NA	2290275575	3395	NA	209	NA	160	NA	NA
1932	1952	2146959360	15	2184	6	2	2875.04	0	0	46	5153389076	7300404072	NA	3596	51180	2838	NA	NA	2433244741	3444	NA	210	NA	223	NA	NA
1932	1956	2146959360	15	2184	6	3	2872.96	0	0	46	5152738022	7441826676	NA	3462	51623	2992	NA	NA	2433085031	3451	NA	1	NA	187	NA	NA
1932	1960	2146959360	15	2184	6	4	2872.60	0	0	46	5153053177	7585358565	NA	3341	51485	2779	NA	NA	2433352251	3351	NA	203	NA	169	NA	NA
1932	1964	2146959360	15	2184	6	5	2872.39	0	0	47	5152798697	7728196581	NA	3346	51816	2754	NA	NA	2433451419	3377	NA	224	NA	181	NA	NA
1932	1968	2146959360	15	2184	6	6	2951.92	0	0	46	5295896672	7871443735	NA	3282	51588	2867	NA	NA	2576118178	4199	NA	0	NA	0	NA	NA
1932	1972	2146959360	15	2184	6	7	2952.21	0	0	46	5296027708	8014523700	NA	3195	51187	2764	NA	NA	2576094618	4182	NA	1	NA	1	NA	NA
1932	1976	2146959360	15	2184	6	8	2952.14	0	0	46	5295920891	8157685281	NA	3085	51184	2841	NA	NA	2576137639	4177	NA	1	NA	3	NA	NA
1936	1948	2146959360	15	2184	7	0	2792.68	0	0	46	5009557737	7012247172	NA	5448	47248	2420	NA	NA	4293702385	4236	NA	600	NA	168	NA	NA
1936	1952	2146959360	15	2184	7	1	3032.00	0	0	47	5440563540	7156641487	NA	3457	51014	2762	NA	NA	4436888145	4229	NA	217	NA	0	NA	NA
1936	1956	2146959360	15	2184	7	2	3034.54	0	0	46	5438891336	7300672812	NA	3300	51419	2853	NA	NA	4436761388	4347	NA	214	NA	179	NA	NA
1936	1960	2146959360	15	2184	7	3	3032.11	0	0	46	5440215572	7443155787	NA	3419	51268	2907	NA	NA	4436639772	4231	NA	208	NA	0	NA	NA
1936	1964	2146959360	15	2184	7	4	3031.85	0	0	46	5439893712	7586070451	NA	3405	51153	2820	NA	NA	4436697647	4243	NA	162	NA	0	NA	NA
1936	1968	2146959360	15	2184	7	5	3032.31	0	0	46	5439665948	7729282234	NA	3489	51458	2709	NA	NA	4579916440	4245	NA	211	NA	1	NA	NA
1936	1972	2146959360	15	2184	7	6	3031.98	0	0	46	5439632112	7872683136	NA	3428	51482	2777	NA	NA	4579788245	4342	NA	211	NA	4	NA	NA
1936	1976	2146959360	15	2184	7	7	3031.98	0	0	46	5439725696	8015855764	NA	3425	51568	2769	NA	NA	4579878287	4242	NA	210	NA	1	NA	NA
1936	1980	2146959360	15	2184	7	8	3032.30	0	0	46	5439981376	8158709577	NA	3379	51470	2806	NA	NA	4579690877	4293	NA	213	NA	0	NA	NA
1940	1952	2146959360	15	2184	8	0	3031.70	0	0	47	5439601957	7013536555	NA	3495	51454	2757	NA	NA	4436645587	4192	NA	204	NA	0	NA	NA
1940	1956	2146959360	15	2184	8	1	3031.93	0	0	46	5439405235	7156582156	NA	3617	51892	2758	NA	NA	4436871959	4228	NA	204	NA	0	NA	NA
1940	1960	2146959360	15	2184	8	2	3031.63	0	0	46	5439702200	7299321210	NA	3381	50616	2872	NA	NA	4436766693	4184	NA	0	NA	0	NA	NA
1940	1964	2146959360	15	2184	8	3	3032.03	0	0	48	5439637822	7442901708	NA	3421	51125	2717	NA	NA	4436837565	4252	NA	222	NA	3	NA	NA
1940	1968	2146959360	15	2184	8	4	3032.16	0	0	47	5439592427	7585927889	NA	3563	51358	2819	NA	NA	4580026840	4276	NA	204	NA	3	NA	NA
1940	1972	2146959360	15	2184	8	5	3031.90	0	0	46	5439547759	7729180575	NA	3470	51068	2732	NA	NA	4579859272	4282	NA	214	NA	6	NA	NA
1940	1976	2146959360	15	2184	8	6	3032.00	0	0	46	5439737926	7872360797	NA	3545	51407	2927	NA	NA	4579723593	4226	NA	197	NA	1	NA	NA
1940	1980	2146959360	15	2184	8	7	3032.17	0	0	46	5439680323	8015435433	NA	3427	51731	2783	NA	NA	4579767426	4303	NA	219	NA	1	NA	NA
1940	1984	2146959360	15	2184	8	8	3113.87	0	0	46	5583182060	8157814870	NA	3469	47157	2497	NA	NA	4722993223	4464	NA	217	NA	202	NA	NA
1908	1920	2147483648	16	2048	0	0	2992.60	0	0	46	5369998630	6979345781	NA	3607	51104	2754	NA	NA	4428695988	4280	NA	148	NA	0	NA	NA
1908	1924	2147483648	16	2048	0	1	2992.44	0	0	46	5369413418	7112753298	NA	3377	51069	2746	NA	NA	4428840271	4233	NA	0	NA	0	NA	NA
1908	1928	2147483648	16	2048	0	2	2992.58	0	0	46	5369722783	7247470311	NA	3480	51318	2811	NA	NA	4428919944	4395	NA	24	NA	1	NA	NA
1908	1932	2147483648	16	2048	0	3	2992.31	0	0	46	5369232113	7381133914	NA	3340	51165	2889	NA	NA	4428875370	4253	NA	0	NA	0	NA	NA
1908	1936	2147483648	16	2048	0	4	2995.08	0	0	46	5368521817	7516612658	NA	3271	51478	2874	NA	NA	4563038016	4414	NA	214	NA	210	NA	NA
1908	1940	2147483648	16	2048	0	5	2992.57	0	0	46	5369462788	7649417724	NA	3459	51624	2806	NA	NA	4563096826	4324	NA	6	NA	0	NA	NA
1908	1944	2147483648	16	2048	0	6	2992.39	0	0	46	5369272667	7783919735	NA	3509	51626	2822	NA	NA	4563165083	4318	NA	0	NA	1	NA	NA
1908	1948	2147483648	16	2048	0	7	3026.62	0	0	46	5369927390	7919865725	NA	3524	51588	2840	NA	NA	4560244466	4424	NA	1	NA	1	NA	NA
1908	1952	2147483648	16	2048	0	8	3068.04	0	0	46	5503440881	8054717988	NA	3536	51315	2837	NA	NA	4697078315	4474	NA	216	NA	12	NA	NA
1912	1924	2147483648	16	2048	1	0	2917.75	0	0	46	5234599189	6978819667	NA	3393	51067	2820	NA	NA	2415793539	4235	NA	0	NA	0	NA	NA
1912	1928	2147483648	16	2048	1	1	2920.62	0	0	46	5235176494	7112869179	NA	3801	51517	2775	NA	NA	2415505023	4314	NA	0	NA	9	NA	NA
1912	1932	2147483648	16	2048	1	2	2917.79	0	0	46	5234273170	7246802830	NA	3343	50553	2691	NA	NA	2415763419	4280	NA	0	NA	0	NA	NA
1912	1936	2147483648	16	2048	1	3	2917.91	0	0	46	5235094595	7381104766	NA	3447	51133	2744	NA	NA	2549949688	4273	NA	0	NA	3	NA	NA
1912	1940	2147483648	16	2048	1	4	2917.69	0	0	46	5234364998	7515130831	NA	3499	51609	2834	NA	NA	2550106603	4307	NA	1	NA	12	NA	NA
1912	1944	2147483648	16	2048	1	5	2917.63	0	0	47	5234623289	7649862639	NA	3493	51170	2711	NA	NA	2549995793	4347	NA	0	NA	0	NA	NA
1912	1948	2147483648	16	2048	1	6	2919.36	0	0	47	5234660509	7784066065	NA	3719	51169	3026	NA	NA	2550254519	4436	NA	229	NA	48	NA	NA
1912	1952	2147483648	16	2048	1	7	2992.88	0	0	46	5370458627	7919606181	NA	3387	50969	2831	NA	NA	2684096926	4329	NA	207	NA	1	NA	NA
1912	1956	2147483648	16	2048	1	8	2992.64	0	0	46	5369890461	8053494399	NA	3422	50645	2746	NA	NA	2684156352	4380	NA	208	NA	0	NA	NA
1916	1928	2147483648	16	2048	2	0	2842.88	0	0	47	5100396183	6978302002	NA	3470	51174	2745	NA	NA	2281543078	4221	NA	0	NA	0	NA	NA
1916	1932	2147483648	16	2048	2	1	2843.19	0	0	46	5100015042	7112499552	NA	3459	51422	2914	NA	NA	2281638985	4231	NA	0	NA	10	NA	NA
1916	1936	2147483648	16	2048	2	2	2842.86	0	0	48	5100253463	7246713951	NA	3446	50853	3100	NA	NA	2415740974	4271	NA	0	NA	0	NA	NA
1916	1940	2147483648	16	2048	2	3	2842.90	0	0	46	5100304862	7380918193	NA	3449	51251	2781	NA	NA	2415862349	4288	NA	0	NA	0	NA	NA
1916	1944	2147483648	16	2048	2	4	2843.29	0	0	46	5100425861	7515712986	NA	3599	51837	2774	NA	NA	2415699013	3538	NA	1	NA	178	NA	NA
1916	1948	2147483648	16	2048	2	5	2842.91	0	0	47	5101515809	7649689873	NA	3399	51341	2823	NA	NA	2415731562	4306	NA	1	NA	1	NA	NA
1916	1952	2147483648	16	2048	2	6	2917.82	0	0	46	5235591858	7783675341	NA	3446	51397	2875	NA	NA	2550007193	4375	NA	0	NA	0	NA	NA
1916	1956	2147483648	16	2048	2	7	2918.31	0	0	46	5234970017	7917754885	NA	3363	51155	2856	NA	NA	2550007788	4436	NA	3	NA	21	NA	NA
1916	1960	2147483648	16	2048	2	8	2917.84	0	0	47	5235213919	8052031537	NA	3416	51338	2977	NA	NA	2549987486	4483	NA	1	NA	1	NA	NA
1920	1932	2147483648	16	2048	3	0	2768.31	0	0	46	4966059115	6978358949	NA	3420	51662	2818	NA	NA	4294772327	3354	NA	0	NA	161	NA	NA
1920	1936	2147483648	16	2048	3	1	2992.57	0	0	46	5369899664	7113645534	NA	3535	51621	2761	NA	NA	4429023594	4269	NA	204	NA	1	NA	NA
1920	1940	2147483648	16	2048	3	2	2992.38	0	0	47	5369331525	7247071604	NA	3404	50918	2799	NA	NA	4428808737	4370	NA	0	NA	0	NA	NA
1920	1944	2147483648	16	2048	3	3	2992.33	0	0	46	5369308250	7381102182	NA	3460	51554	2700	NA	NA	4428804493	4304	NA	0	NA	0	NA	NA
1920	1948	2147483648	16	2048	3	4	2994.29	0	0	46	5369561161	7515799828	NA	3653	51229	2808	NA	NA	4428509282	4378	NA	0	NA	12	NA	NA
1920	1952	2147483648	16	2048	3	5	2993.51	0	0	46	5370136496	7651743064	NA	3632	51419	2806	NA	NA	4562730544	4486	NA	22	NA	19	NA	NA
1920	1956	2147483648	16	2048	3	6	2992.76	0	0	47	5369470742	7784009546	NA	3212	50915	2795	NA	NA	4563049314	4321	NA	1	NA	0	NA	NA
1920	1960	2147483648	16	2048	3	7	2992.68	0	0	46	5369313589	7918107358	NA	3545	51705	2854	NA	NA	4563133717	4424	NA	0	NA	0	NA	NA
1920	1964	2147483648	16	2048	3	8	2992.82	0	0	46	5368667197	8052208646	NA	3473	51636	2851	NA	NA	4563444866	4438	NA	3	NA	21	NA	NA
1924	1936	2147483648	16	2048	4	0	2992.46	0	0	46	5369366027	6978375360	NA	3464	51495	2716	NA	NA	4429025657	4248	NA	0	NA	0	NA	NA
1924	1940	2147483648	16	2048	4	1	2992.20	0	0	46	5369398693	7112898913	NA	3423	51480	2760	NA	NA	4428859868	4315	NA	1	NA	1	NA	NA
1924	1944	2147483648	16	2048	4	2	2992.72	0	0	47	5369503036	7247990963	NA	3364	50961	2815	NA	NA	4428953188	4357	NA	157	NA	0	NA	NA
1924	1948	2147483648	16	2048	4	3	2995.54	0	0	47	5370748951	7381991059	NA	3645	51349	3012	NA	NA	4429978050	4432	NA	221	NA	36	NA	NA
1924	1952	2147483648	16	2048	4	4	2992.66	0	0	46	5369810509	7516370106	NA	3598	51547	2962	NA	NA	4563143428	4442	NA	178	NA	0	NA	NA
1924	1956	2147483648	16	2048	4	5	2992.56	0	0	46	5369330968	7649429250	NA	3370	51015	2737	NA	NA	4563017142	4359	NA	0	NA	1	NA	NA
1924	1960	2147483648	16	2048	4	6	2992.58	0	0	47	5369223339	7783602246	NA	3349	50811	2763	NA	NA	4563089456	4357	NA	0	NA	0	NA	NA
1924	1964	2147483648	16	2048	4	7	2992.83	0	0	46	5369608138	7918243154	NA	3381	50934	2847	NA	NA	4562879241	4383	NA	0	NA	0	NA	NA
1924	1968	2147483648	16	2048	4	8	3068.93	0	0	46	5503588299	8054388774	NA	3234	51295	2762	NA	NA	4697305096	4509	NA	222	NA	189	NA	NA
1928	1940	2147483648	16	2048	5	0	2917.92	0	0	48	5235343055	6978591567	NA	3648	51444	2856	NA	NA	2415689575	4842	NA	0	NA	0	NA	NA
1928	1944	2147483648	16	2048	5	1	2918.20	0	0	46	5235132599	7112983605	NA	3407	51204	2923	NA	NA	2415875936	4820	NA	0	NA	1	NA	NA
1928	1948	2147483648	16	2048	5	2	2917.90	0	0	46	5234460955	7246797576	NA	3533	51597	2946	NA	NA	2415866781	4808	NA	0	NA	3	NA	NA
1928	1952	2147483648	16	2048	5	3	2917.93	0	0	46	5234645725	7381331241	NA	3549	51606	2965	NA	NA	2549893798	4869	NA	0	NA	0	NA	NA
1928	1956	2147483648	16	2048	5	4	2918.11	0	0	46	5235333199	7515433717	NA	3608	51375	2811	NA	NA	2549949523	4930	NA	4	NA	3	NA	NA
1928	1960	2147483648	16	2048	5	5	2918.21	0	0	46	5235017174	7649692492	NA	3502	51485	2902	NA	NA	2550040134	4907	NA	0	NA	1	NA	NA
1928	1964	2147483648	16	2048	5	6	2917.88	0	0	46	5234405335	7783799217	NA	3432	51286	2835	NA	NA	2549956934	4904	NA	3	NA	3	NA	NA
1928	1968	2147483648	16	2048	5	7	2992.90	0	0	48	5369249672	7917886381	NA	3287	51310	2758	NA	NA	2684213370	4932	NA	1	NA	0	NA	NA
1928	1972	2147483648	16	2048	5	8	2994.97	0	0	46	5370253024	8054163711	NA	3612	51553	2803	NA	NA	2683911686	4978	NA	217	NA	13	NA	NA
