br1	br2	counter	inner	outer	nop	nop2	task_clock	context_switches	cpu_migrations	page_faults	cycles	instructions	branches	branch_misses	L1_dcache_loads	L1_dcache_load_misses	LLC_loads	LLC_load_misses	L1_icache_loads	L1_icache_load_misses	dTLB_loads	dTLB_load_misses	iTLB_loads	iTLB_load_misses	L1_dcache_prefetches	L1_dcache_prefetch_misses
1936	1944	2146959360	26	1260	7	0	2625.34	0	0	46	4707409413	6686932007	NA	3652	51047	2821	NA	NA	4293552330	2779	NA	0	NA	9	NA	NA
1936	1948	2146959360	26	1260	7	1	2623.09	0	0	46	4706756421	6770415950	NA	3270	50668	2705	NA	NA	4294262362	1882	NA	211	NA	163	NA	NA
1936	1952	2146959360	26	1260	7	2	2761.28	0	0	46	4954279455	6852807762	NA	3567	51246	2293	NA	NA	4376872309	2762	NA	214	NA	160	NA	NA
1936	1956	2146959360	26	1260	7	3	2762.28	0	0	46	4954121473	6934967111	NA	3502	50899	2787	NA	NA	4376546364	1939	NA	212	NA	163	NA	NA
1936	1960	2146959360	26	1260	7	4	2761.32	0	0	46	4954624803	7018117680	NA	3448	50830	2769	NA	NA	4376736154	1991	NA	226	NA	159	NA	NA
1936	1964	2146959360	26	1260	7	5	2761.13	0	0	47	4954946989	7100698587	NA	3461	50939	2744	NA	NA	4376854851	2048	NA	205	NA	159	NA	NA
1936	1968	2146959360	26	1260	7	6	2761.14	0	0	46	4954464196	7183290974	NA	3388	50487	2358	NA	NA	4459490121	2826	NA	202	NA	169	NA	NA
1936	1972	2146959360	26	1260	7	7	2761.10	0	0	46	4954480674	7265810247	NA	3389	50925	2615	NA	NA	4459336331	2784	NA	218	NA	145	NA	NA
1936	1976	2146959360	26	1260	7	8	2762.24	0	0	46	4954284360	7348223012	NA	3509	51013	2442	NA	NA	4460477689	2743	NA	215	NA	253	NA	NA
1940	1948	2146959360	26	1260	8	0	2623.32	0	0	46	4706663681	6687825114	NA	3435	50977	2804	NA	NA	4294157651	1928	NA	211	NA	165	NA	NA
1940	1952	2146959360	26	1260	8	1	2762.77	0	0	46	4953749062	6770003643	NA	3599	51585	2864	NA	NA	4376915717	1888	NA	216	NA	182	NA	NA
1940	1956	2146959360	26	1260	8	2	2761.14	0	0	46	4954462146	6853105575	NA	3444	50965	2375	NA	NA	4376794945	2832	NA	209	NA	165	NA	NA
1940	1960	2146959360	26	1260	8	3	2761.32	0	0	46	4954572709	6935403497	NA	3305	50760	2350	NA	NA	4376775922	2681	NA	227	NA	151	NA	NA
1940	1964	2146959360	26	1260	8	4	2761.27	0	0	46	4954460806	7017998184	NA	3482	51140	2393	NA	NA	4376812530	2871	NA	223	NA	160	NA	NA
1940	1968	2146959360	26	1260	8	5	2761.40	0	0	47	4954343425	7100392745	NA	3332	50595	2479	NA	NA	4459520279	2762	NA	218	NA	153	NA	NA
1940	1972	2146959360	26	1260	8	6	2767.13	0	0	46	4955098216	7180846729	NA	4133	50917	2816	NA	NA	4459436581	1978	NA	2	NA	549	NA	NA
1940	1976	2146959360	26	1260	8	7	2761.16	0	0	46	4954421301	7265886385	NA	3435	51005	2748	NA	NA	4459366369	2035	NA	211	NA	157	NA	NA
1940	1980	2146959360	26	1260	8	8	2761.27	0	0	47	4954277937	7348416186	NA	3351	50775	2526	NA	NA	4459398961	2749	NA	223	NA	156	NA	NA
1908	1916	2146369536	27	1213	0	0	2614.48	0	0	46	4690135971	6676830164	NA	3474	46883	2441	NA	NA	4292384298	2815	NA	222	NA	156	NA	NA
1908	1920	2146369536	27	1213	0	1	2747.33	0	0	46	4929625216	6757280708	NA	3089	51259	2904	NA	NA	4371895651	2817	NA	220	NA	160	NA	NA
1908	1924	2146369536	27	1213	0	2	2750.42	0	0	46	4929281842	6835880921	NA	3242	46976	2780	NA	NA	4372047174	2828	NA	223	NA	185	NA	NA
1908	1928	2146369536	27	1213	0	3	2747.48	0	0	46	4928775721	6916609739	NA	2971	50689	2701	NA	NA	4371839762	2697	NA	232	NA	158	NA	NA
1908	1932	2146369536	27	1213	0	4	2747.43	0	0	46	4929855589	6995977836	NA	3501	50882	2934	NA	NA	4371813769	2767	NA	215	NA	4	NA	NA
1908	1936	2146369536	27	1213	0	5	2746.80	0	0	49	4929482067	7075325841	NA	3387	50547	3030	NA	NA	4451321361	2827	NA	225	NA	0	NA	NA
1908	1940	2146369536	27	1213	0	6	2746.64	0	0	46	4928546543	7154822562	NA	3034	50720	3122	NA	NA	4451395800	2858	NA	216	NA	159	NA	NA
1908	1944	2146369536	27	1213	0	7	2746.76	0	0	46	4928897391	7234395309	NA	3243	50599	2793	NA	NA	4451446741	2793	NA	217	NA	28	NA	NA
1908	1948	2146369536	27	1213	0	8	2746.72	0	0	46	4929198462	7313807542	NA	3163	50131	2704	NA	NA	4451399461	2786	NA	208	NA	0	NA	NA
1912	1920	2146369536	27	1213	1	0	2702.66	0	0	46	4849338875	6677058233	NA	3440	50962	2724	NA	NA	2305225698	2803	NA	0	NA	0	NA	NA
1912	1924	2146369536	27	1213	1	1	2703.12	0	0	46	4848700078	6756114071	NA	3455	50905	2782	NA	NA	2305132551	2859	NA	0	NA	3	NA	NA
1912	1928	2146369536	27	1213	1	2	2702.43	0	0	47	4849039719	6835723757	NA	3456	50702	2809	NA	NA	2305226972	2852	NA	0	NA	1	NA	NA
1912	1932	2146369536	27	1213	1	3	2702.69	0	0	46	4849129819	6915158542	NA	3450	50705	2754	NA	NA	2305197289	2790	NA	0	NA	4	NA	NA
1912	1936	2146369536	27	1213	1	4	2703.57	0	0	46	4849253847	6994525695	NA	3505	51054	2865	NA	NA	2384912678	2788	NA	0	NA	0	NA	NA
1912	1940	2146369536	27	1213	1	5	2707.62	0	0	47	4847643820	7075456047	NA	3465	50880	2881	NA	NA	2384524111	3233	NA	217	NA	670	NA	NA
1912	1944	2146369536	27	1213	1	6	2702.63	0	0	46	4849168260	7153702438	NA	3488	51060	2713	NA	NA	2384749550	2816	NA	0	NA	1	NA	NA
1912	1948	2146369536	27	1213	1	7	2702.39	0	0	47	4849719927	7233228396	NA	3318	50729	3299	NA	NA	2384704752	2724	NA	1	NA	0	NA	NA
1912	1952	2146369536	27	1213	1	8	2746.78	0	0	47	4929318874	7313846624	NA	3381	50731	2822	NA	NA	2464209761	2681	NA	217	NA	0	NA	NA
1916	1924	2146369536	27	1213	2	0	2658.21	0	0	46	4769587039	6676680520	NA	3431	51261	2693	NA	NA	2226078398	1915	NA	197	NA	148	NA	NA
1916	1928	2146369536	27	1213	2	1	2658.44	0	0	46	4769621140	6756260815	NA	3519	51108	2819	NA	NA	2226072006	1943	NA	223	NA	163	NA	NA
1916	1932	2146369536	27	1213	2	2	2659.52	0	0	47	4769276621	6835429093	NA	3440	50799	2898	NA	NA	2226255782	1966	NA	1	NA	157	NA	NA
1916	1936	2146369536	27	1213	2	3	2658.22	0	0	46	4769629892	6915294000	NA	3400	51150	2866	NA	NA	2305227951	1945	NA	0	NA	155	NA	NA
1916	1940	2146369536	27	1213	2	4	2658.48	0	0	47	4769603606	6994780568	NA	3448	50948	2766	NA	NA	2305413896	2054	NA	197	NA	196	NA	NA
1916	1944	2146369536	27	1213	2	5	2658.20	0	0	46	4769613202	7074140255	NA	3277	50717	2940	NA	NA	2305171222	1911	NA	0	NA	161	NA	NA
1916	1948	2146369536	27	1213	2	6	2659.11	0	0	46	4769230117	7153150406	NA	3565	51271	2761	NA	NA	2305703656	2790	NA	0	NA	0	NA	NA
1916	1952	2146369536	27	1213	2	7	2703.84	0	0	46	4849680775	7232368944	NA	3568	51015	2879	NA	NA	2384736280	2910	NA	6	NA	10	NA	NA
1916	1956	2146369536	27	1213	2	8	2702.56	0	0	47	4849340588	7312758194	NA	3329	50696	2681	NA	NA	2384653356	2835	NA	0	NA	0	NA	NA
1920	1928	2146369536	27	1213	3	0	2614.10	0	0	46	4690048892	6676659468	NA	3445	50737	2335	NA	NA	4293058872	2847	NA	218	NA	177	NA	NA
1920	1932	2146369536	27	1213	3	1	2613.79	0	0	46	4690122904	6756221956	NA	3532	47231	2384	NA	NA	4292402232	2697	NA	215	NA	159	NA	NA
1920	1936	2146369536	27	1213	3	2	2748.14	0	0	46	4928056922	6837817033	NA	3136	50982	2743	NA	NA	4371849677	2858	NA	217	NA	176	NA	NA
1920	1940	2146369536	27	1213	3	3	2746.82	0	0	46	4929280278	6916391035	NA	3412	50520	2736	NA	NA	4371881126	2863	NA	228	NA	0	NA	NA
1920	1944	2146369536	27	1213	3	4	2746.74	0	0	47	4929379643	6995902163	NA	3400	51034	2896	NA	NA	4371876171	2789	NA	223	NA	1	NA	NA
1920	1948	2146369536	27	1213	3	5	2746.88	0	0	47	4929283117	7075293983	NA	3403	50798	2758	NA	NA	4371958658	2758	NA	215	NA	7	NA	NA
1920	1952	2146369536	27	1213	3	6	2746.86	0	0	46	4929376284	7154863947	NA	3389	50558	2754	NA	NA	4451309788	2667	NA	223	NA	0	NA	NA
1920	1956	2146369536	27	1213	3	7	2746.61	0	0	46	4929258442	7234405452	NA	3394	50762	2795	NA	NA	4451292774	2834	NA	198	NA	0	NA	NA
1920	1960	2146369536	27	1213	3	8	2746.88	0	0	46	4929874886	7314164847	NA	3029	51019	2777	NA	NA	4451300791	2784	NA	208	NA	159	NA	NA
1924	1932	2146369536	27	1213	4	0	2614.64	0	0	46	4691468881	6676274728	NA	130851	46855	2386	NA	NA	4293363061	2734	NA	220	NA	166	NA	NA
1924	1936	2146369536	27	1213	4	1	2746.86	0	0	48	4929205072	6757335657	NA	3390	51063	2916	NA	NA	4371883111	2863	NA	219	NA	0	NA	NA
1924	1940	2146369536	27	1213	4	2	2747.82	0	0	46	4929566161	6836984761	NA	3410	50832	2717	NA	NA	4371665647	2875	NA	224	NA	9	NA	NA
1924	1944	2146369536	27	1213	4	3	2747.08	0	0	47	4928816161	6916566793	NA	3114	50976	3062	NA	NA	4371807190	2768	NA	219	NA	165	NA	NA
1924	1948	2146369536	27	1213	4	4	2746.69	0	0	46	4928827418	6995933341	NA	3013	50517	2762	NA	NA	4371850778	2761	NA	217	NA	162	NA	NA
1924	1952	2146369536	27	1213	4	5	2746.87	0	0	47	4928598277	7075246581	NA	3062	51023	2826	NA	NA	4451298323	2865	NA	202	NA	163	NA	NA
1924	1956	2146369536	27	1213	4	6	2746.77	0	0	46	4928726177	7154894402	NA	3051	50584	2750	NA	NA	4451300692	2821	NA	211	NA	159	NA	NA
1924	1960	2146369536	27	1213	4	7	2746.86	0	0	46	4928827094	7234328142	NA	3102	51229	2822	NA	NA	4451408617	2846	NA	211	NA	163	NA	NA
1924	1964	2146369536	27	1213	4	8	2746.90	0	0	46	4928591911	7313870889	NA	3001	50536	2777	NA	NA	4451332914	2713	NA	214	NA	176	NA	NA
1928	1936	2146369536	27	1213	5	0	2702.44	0	0	47	4849117015	6676928308	NA	3449	50969	2931	NA	NA	2305218179	2800	NA	0	NA	0	NA	NA
1928	1940	2146369536	27	1213	5	1	2703.37	0	0	46	4849886738	6756165078	NA	3374	50565	2886	NA	NA	2305167348	2859	NA	0	NA	0	NA	NA
1928	1944	2146369536	27	1213	5	2	2703.76	0	0	46	4849887425	6835654867	NA	3455	50677	2788	NA	NA	2305290347	2730	NA	0	NA	1	NA	NA
1928	1948	2146369536	27	1213	5	3	2703.42	0	0	47	4849963148	6915504146	NA	3351	51090	2782	NA	NA	2305162558	2768	NA	0	NA	0	NA	NA
1928	1952	2146369536	27	1213	5	4	2705.35	0	0	46	4849847296	6994233792	NA	3623	51147	2763	NA	NA	2384791995	2861	NA	0	NA	1	NA	NA
1928	1956	2146369536	27	1213	5	5	2703.35	0	0	48	4850795065	7074453621	NA	3404	51122	3052	NA	NA	2384605060	2895	NA	1	NA	3	NA	NA
1928	1960	2146369536	27	1213	5	6	2703.56	0	0	46	4850090713	7153766109	NA	3478	50976	2697	NA	NA	2384604645	2738	NA	0	NA	4	NA	NA
1928	1964	2146369536	27	1213	5	7	2702.63	0	0	47	4848947632	7233479211	NA	3435	50727	2768	NA	NA	2384717098	2886	NA	5	NA	6	NA	NA
1928	1968	2146369536	27	1213	5	8	2748.49	0	0	46	4928882581	7313671285	NA	3169	50837	2964	NA	NA	2464743278	2918	NA	226	NA	192	NA	NA
1932	1940	2146369536	27	1213	6	0	2658.12	0	0	46	4769547921	6676700119	NA	3293	50647	2755	NA	NA	2226084732	2043	NA	212	NA	160	NA	NA
1932	1944	2146369536	27	1213	6	1	2658.18	0	0	46	4769563721	6756233855	NA	3513	51092	2773	NA	NA	2225729514	1945	NA	0	NA	157	NA	NA
1932	1948	2146369536	27	1213	6	2	2658.70	0	0	47	4769985281	6835716520	NA	3479	50920	2898	NA	NA	2225973568	1954	NA	234	NA	162	NA	NA
1932	1952	2146369536	27	1213	6	3	2658.24	0	0	47	4769679148	6915322955	NA	3433	51047	2890	NA	NA	2305557439	2017	NA	220	NA	156	NA	NA
1932	1956	2146369536	27	1213	6	4	2658.88	0	0	46	4769253180	6994305518	NA	3451	50910	2697	NA	NA	2305074707	1983	NA	8	NA	180	NA	NA
1932	1960	2146369536	27	1213	6	5	2658.23	0	0	47	4770535081	7074348939	NA	3413	50964	2880	NA	NA	2305146349	2020	NA	0	NA	163	NA	NA
1932	1964	2146369536	27	1213	6	6	2658.51	0	0	46	4769460527	7154110819	NA	3381	50560	2557	NA	NA	2305468123	2791	NA	205	NA	175	NA	NA
1932	1968	2146369536	27	1213	6	7	2703.66	0	0	46	4850392368	7233747746	NA	3233	50538	2823	NA	NA	2384575553	2709	NA	216	NA	15	NA	NA
1932	1972	2146369536	27	1213	6	8	2704.03	0	0	46	4850348183	7316094050	NA	3271	50947	2747	NA	NA	2384523581	2770	NA	235	NA	25	NA	NA
1936	1944	2146369536	27	1213	7	0	2613.89	0	0	46	4690085835	6676858077	NA	3418	46653	2360	NA	NA	4292362013	2784	NA	196	NA	157	NA	NA
1936	1948	2146369536	27	1213	7	1	2614.95	0	0	47	4691106929	6757728094	NA	11662	51412	2339	NA	NA	4293224291	2855	NA	214	NA	162	NA	NA
1936	1952	2146369536	27	1213	7	2	2781.38	0	0	46	4926342161	6831602246	NA	3431	51104	2922	NA	NA	4372538790	2741	NA	213	NA	1	NA	NA
1936	1956	2146369536	27	1213	7	3	2747.83	0	0	46	4928359572	6916258078	NA	3164	50832	2755	NA	NA	4372688863	2780	NA	198	NA	165	NA	NA
1936	1960	2146369536	27	1213	7	4	2746.74	0	0	46	4929161809	6995897274	NA	3499	50787	2830	NA	NA	4371883415	2890	NA	207	NA	1	NA	NA
1936	1964	2146369536	27	1213	7	5	2746.81	0	0	46	4929335080	7075422329	NA	3003	50892	2693	NA	NA	4371795999	2727	NA	216	NA	162	NA	NA
1936	1968	2146369536	27	1213	7	6	2747.09	0	0	46	4928656918	7154897845	NA	3026	50451	3035	NA	NA	4451405040	2750	NA	223	NA	176	NA	NA
1936	1972	2146369536	27	1213	7	7	2746.97	0	0	46	4929947426	7234512336	NA	3114	51187	2755	NA	NA	4451317351	2754	NA	213	NA	162	NA	NA
1936	1976	2146369536	27	1213	7	8	2747.08	0	0	46	4929342843	7313651037	NA	3377	51043	2806	NA	NA	4451556166	2677	NA	222	NA	1	NA	NA
1940	1948	2146369536	27	1213	8	0	2616.54	0	0	46	4691274163	6675307597	NA	129063	50946	2443	NA	NA	4293671494	2874	NA	213	NA	170	NA	NA
1940	1952	2146369536	27	1213	8	1	2746.71	0	0	46	4928524177	6757355484	NA	3100	50957	2829	NA	NA	4371896975	2731	NA	220	NA	152	NA	NA
1940	1956	2146369536	27	1213	8	2	2747.29	0	0	47	4928432008	6836930688	NA	3064	50732	2896	NA	NA	4371952203	2735	NA	225	NA	164	NA	NA
1940	1960	2146369536	27	1213	8	3	2747.28	0	0	46	4928484374	6916220548	NA	3100	51022	2875	NA	NA	4372340475	2747	NA	237	NA	159	NA	NA
1940	1964	2146369536	27	1213	8	4	2746.88	0	0	47	4928554755	6995820188	NA	3120	50525	2711	NA	NA	4371920796	2708	NA	217	NA	163	NA	NA
1940	1968	2146369536	27	1213	8	5	2746.97	0	0	47	4928606670	7075035069	NA	2985	50519	2903	NA	NA	4451238077	2768	NA	213	NA	170	NA	NA
1940	1972	2146369536	27	1213	8	6	2780.49	0	0	47	4929788606	7151319489	NA	3386	50893	2806	NA	NA	4452474995	2765	NA	218	NA	3	NA	NA
1940	1976	2146369536	27	1213	8	7	2746.84	0	0	46	4928607389	7234368963	NA	3055	50945	2754	NA	NA	4451328568	2754	NA	220	NA	162	NA	NA
1940	1980	2146369536	27	1213	8	8	2746.80	0	0	46	4929328355	7313965178	NA	3331	51092	2831	NA	NA	4451399745	2843	NA	222	NA	0	NA	NA
1908	1916	2146959360	28	1170	0	0	2607.83	0	0	46	4677340788	6670157711	NA	3600	47003	2445	NA	NA	4293519762	2790	NA	215	NA	181	NA	NA
1908	1920	2146959360	28	1170	0	1	2735.40	0	0	46	4907312356	6746609585	NA	3444	51051	2827	NA	NA	4370293112	2831	NA	0	NA	0	NA	NA
1908	1924	2146959360	28	1170	0	2	2737.90	0	0	46	4907990098	6823091645	NA	3539	50435	2779	NA	NA	4370279395	2899	NA	0	NA	7	NA	NA
1908	1928	2146959360	28	1170	0	3	2735.84	0	0	47	4907282006	6900224799	NA	3439	50978	2856	NA	NA	4370195487	2874	NA	0	NA	3	NA	NA
1908	1932	2146959360	28	1170	0	4	2735.40	0	0	47	4907404381	6976847474	NA	3400	50535	2885	NA	NA	4370064998	2059	NA	0	NA	170	NA	NA
1908	1936	2146959360	28	1170	0	5	2739.21	0	0	46	4908114270	7055561290	NA	3887	51284	2775	NA	NA	4447681665	3084	NA	222	NA	389	NA	NA
1908	1940	2146959360	28	1170	0	6	2735.62	0	0	48	4907067678	7130741203	NA	3395	51009	2852	NA	NA	4446760833	2005	NA	5	NA	169	NA	NA
1908	1944	2146959360	28	1170	0	7	2734.78	0	0	47	4907219984	7206811369	NA	3442	50962	2921	NA	NA	4446858904	1934	NA	0	NA	152	NA	NA
1908	1948	2146959360	28	1170	0	8	2735.71	0	0	47	4907874972	7283246411	NA	3385	50883	2985	NA	NA	4446688519	2834	NA	0	NA	1	NA	NA
1912	1920	2146959360	28	1170	1	0	2692.26	0	0	46	4830620822	6670168552	NA	3314	50404	2927	NA	NA	2300504539	1943	NA	218	NA	154	NA	NA
1912	1924	2146959360	28	1170	1	1	2692.14	0	0	46	4830554114	6746784865	NA	3460	50911	2780	NA	NA	2300552290	1932	NA	209	NA	177	NA	NA
1912	1928	2146959360	28	1170	1	2	2692.23	0	0	47	4830739950	6823288410	NA	3416	51010	2891	NA	NA	2300500633	1967	NA	226	NA	160	NA	NA
1912	1932	2146959360	28	1170	1	3	2725.94	0	0	47	4831582987	6901611574	NA	3525	51205	2419	NA	NA	2299395424	2751	NA	212	NA	166	NA	NA
1912	1936	2146959360	28	1170	1	4	2692.27	0	0	46	4830522364	6976830018	NA	3379	50875	2767	NA	NA	2377214661	1980	NA	218	NA	169	NA	NA
1912	1940	2146959360	28	1170	1	5	2692.30	0	0	47	4831747081	7053400593	NA	3483	50422	2900	NA	NA	2376798350	1989	NA	1	NA	157	NA	NA
1912	1944	2146959360	28	1170	1	6	2693.53	0	0	47	4829984545	7129991141	NA	3431	50738	2827	NA	NA	2376603999	1975	NA	5	NA	172	NA	NA
1912	1948	2146959360	28	1170	1	7	2692.16	0	0	46	4830468262	7206657887	NA	3301	50463	2801	NA	NA	2377251438	1944	NA	199	NA	154	NA	NA
1912	1952	2146959360	28	1170	1	8	2734.95	0	0	46	4908144322	7283579043	NA	3390	50693	2952	NA	NA	2453483158	2872	NA	0	NA	1	NA	NA
1916	1924	2146959360	28	1170	2	0	2649.59	0	0	47	4753876519	6670076784	NA	3551	47240	2373	NA	NA	2223491105	2770	NA	209	NA	153	NA	NA
1916	1928	2146959360	28	1170	2	1	2649.29	0	0	47	4753877401	6746831866	NA	3461	47092	2460	NA	NA	2223469927	2777	NA	214	NA	150	NA	NA
1916	1932	2146959360	28	1170	2	2	2650.73	0	0	47	4753809074	6823304310	NA	3552	51105	2319	NA	NA	2224170090	2918	NA	208	NA	150	NA	NA
1916	1936	2146959360	28	1170	2	3	2649.37	0	0	46	4753819646	6899985258	NA	3385	46770	2421	NA	NA	2300152277	2702	NA	216	NA	159	NA	NA
1916	1940	2146959360	28	1170	2	4	2649.46	0	0	46	4753898700	6976676740	NA	3139	46787	2963	NA	NA	2300159978	2754	NA	208	NA	166	NA	NA
1916	1944	2146959360	28	1170	2	5	2650.32	0	0	47	4753986545	7054404828	NA	3427	47022	2445	NA	NA	2300219430	2874	NA	217	NA	175	NA	NA
1916	1948	2146959360	28	1170	2	6	2649.47	0	0	47	4753890491	7130304622	NA	3394	46453	2487	NA	NA	2300139986	2743	NA	225	NA	166	NA	NA
1916	1952	2146959360	28	1170	2	7	2692.11	0	0	47	4830552555	7206621864	NA	3399	51385	2918	NA	NA	2377181803	1917	NA	211	NA	163	NA	NA
1916	1956	2146959360	28	1170	2	8	2692.15	0	0	46	4830503540	7283628842	NA	3385	51062	2839	NA	NA	2377208019	2013	NA	221	NA	168	NA	NA
1920	1928	2146959360	28	1170	3	0	2607.05	0	0	46	4677254489	6669981677	NA	3154	46930	2720	NA	NA	4293369090	2818	NA	207	NA	166	NA	NA
1920	1932	2146959360	28	1170	3	1	2606.80	0	0	46	4678240399	6746628358	NA	3055	46836	2796	NA	NA	4293568255	2761	NA	224	NA	172	NA	NA
1920	1936	2146959360	28	1170	3	2	2735.19	0	0	47	4907467312	6823413031	NA	3270	50674	2809	NA	NA	4370109428	2848	NA	0	NA	21	NA	NA
1920	1940	2146959360	28	1170	3	3	2736.51	0	0	47	4907863140	6899365093	NA	3582	51144	2772	NA	NA	4369860614	2887	NA	0	NA	24	NA	NA
1920	1944	2146959360	28	1170	3	4	2734.98	0	0	46	4907265027	6976856663	NA	3524	50681	2771	NA	NA	4370232873	1951	NA	0	NA	157	NA	NA
1920	1948	2146959360	28	1170	3	5	2734.80	0	0	46	4907237931	7053413798	NA	3402	50988	2807	NA	NA	4370225549	2765	NA	0	NA	1	NA	NA
1920	1952	2146959360	28	1170	3	6	2734.93	0	0	46	4907300453	7130186733	NA	3442	51704	2791	NA	NA	4446867242	1957	NA	0	NA	152	NA	NA
1920	1956	2146959360	28	1170	3	7	2734.84	0	0	46	4907533648	7206729576	NA	3338	50869	2962	NA	NA	4446849145	2774	NA	0	NA	0	NA	NA
1920	1960	2146959360	28	1170	3	8	2734.84	0	0	47	4907103279	7283410177	NA	3381	51078	2760	NA	NA	4447007127	1997	NA	0	NA	163	NA	NA
1924	1932	2146959360	28	1170	4	0	2606.81	0	0	46	4678073887	6670079223	NA	2991	46811	2734	NA	NA	4293517631	2850	NA	217	NA	169	NA	NA
1924	1936	2146959360	28	1170	4	1	2734.91	0	0	46	4907478405	6746810486	NA	3497	50981	2794	NA	NA	4370169637	2924	NA	0	NA	0	NA	NA
1924	1940	2146959360	28	1170	4	2	2735.46	0	0	46	4908182128	6823366785	NA	3428	50879	2925	NA	NA	4370005663	2689	NA	0	NA	7	NA	NA
1924	1944	2146959360	28	1170	4	3	2769.14	0	0	46	4903794006	6899454340	NA	3471	51151	2750	NA	NA	4371112382	1981	NA	0	NA	163	NA	NA
1924	1948	2146959360	28	1170	4	4	2734.82	0	0	47	4907210725	6976789382	NA	3470	50874	3074	NA	NA	4370188299	2732	NA	0	NA	0	NA	NA
1924	1952	2146959360	28	1170	4	5	2735.16	0	0	47	4907247851	7053483334	NA	3461	51042	2824	NA	NA	4446832191	1933	NA	1	NA	166	NA	NA
1924	1956	2146959360	28	1170	4	6	2735.05	0	0	47	4907348277	7130358461	NA	3495	51258	2743	NA	NA	4446829823	2820	NA	0	NA	13	NA	NA
1924	1960	2146959360	28	1170	4	7	2735.02	0	0	47	4907230738	7206781144	NA	3399	50942	2678	NA	NA	4447034031	2747	NA	4	NA	15	NA	NA
1924	1964	2146959360	28	1170	4	8	2735.24	0	0	46	4907584501	7283271055	NA	3438	50781	2881	NA	NA	4446924916	2841	NA	0	NA	2	NA	NA
1928	1936	2146959360	28	1170	5	0	2692.27	0	0	46	4830638810	6670102018	NA	3304	50503	3115	NA	NA	2300605487	1997	NA	211	NA	157	NA	NA
1928	1940	2146959360	28	1170	5	1	2692.88	0	0	46	4830847754	6747040184	NA	3495	51082	2681	NA	NA	2300458870	1872	NA	224	NA	159	NA	NA
1928	1944	2146959360	28	1170	5	2	2695.81	0	0	46	4831104546	6822994333	NA	3689	50962	2812	NA	NA	2300005448	3024	NA	0	NA	8	NA	NA
1928	1948	2146959360	28	1170	5	3	2694.79	0	0	47	4831727150	6901812381	NA	3704	51526	2801	NA	NA	2299894191	1989	NA	0	NA	169	NA	NA
1928	1952	2146959360	28	1170	5	4	2693.09	0	0	46	4830546859	6976650600	NA	3436	50885	2880	NA	NA	2377276848	1950	NA	215	NA	169	NA	NA
1928	1956	2146959360	28	1170	5	5	2693.49	0	0	46	4830851105	7053381084	NA	3292	50698	2843	NA	NA	2376957277	1990	NA	202	NA	179	NA	NA
1928	1960	2146959360	28	1170	5	6	2693.01	0	0	46	4830560878	7130127199	NA	3392	50734	2726	NA	NA	2377165894	1974	NA	226	NA	160	NA	NA
1928	1964	2146959360	28	1170	5	7	2692.23	0	0	47	4830447784	7206904060	NA	3354	51136	2702	NA	NA	2377211530	1930	NA	218	NA	172	NA	NA
1928	1968	2146959360	28	1170	5	8	2734.85	0	0	47	4907248421	7283348996	NA	3372	50737	2808	NA	NA	2453516439	2768	NA	0	NA	11	NA	NA
1932	1940	2146959360	28	1170	6	0	2649.44	0	0	46	4753877993	6670061227	NA	3358	47077	2363	NA	NA	2223465313	2818	NA	224	NA	160	NA	NA
1932	1944	2146959360	28	1170	6	1	2650.82	0	0	47	4754183482	6749625157	NA	3425	46669	2465	NA	NA	2223215110	2867	NA	223	NA	196	NA	NA
1932	1948	2146959360	28	1170	6	2	2649.61	0	0	46	4753902568	6823367064	NA	3498	47298	2328	NA	NA	2223413908	2707	NA	218	NA	162	NA	NA
1932	1952	2146959360	28	1170	6	3	2649.49	0	0	46	4754049923	6900183380	NA	3194	50196	2446	NA	NA	2300511624	2715	NA	214	NA	157	NA	NA
1932	1956	2146959360	28	1170	6	4	2649.31	0	0	47	4753854308	6976782075	NA	3538	46992	2323	NA	NA	2300182304	2790	NA	209	NA	159	NA	NA
1932	1960	2146959360	28	1170	6	5	2649.70	0	0	46	4754276267	7053457644	NA	3417	51075	2368	NA	NA	2300540871	2823	NA	226	NA	177	NA	NA
1932	1964	2146959360	28	1170	6	6	2649.85	0	0	46	4754092754	7130051945	NA	3349	46995	2331	NA	NA	2300019550	2673	NA	201	NA	156	NA	NA
1932	1968	2146959360	28	1170	6	7	2692.10	0	0	47	4830544342	7206744858	NA	3461	51075	2884	NA	NA	2377186117	2015	NA	217	NA	160	NA	NA
1932	1972	2146959360	28	1170	6	8	2692.14	0	0	46	4830440636	7283324691	NA	3276	50705	2763	NA	NA	2377194859	1918	NA	211	NA	165	NA	NA
1936	1944	2146959360	28	1170	7	0	2607.03	0	0	46	4677441280	6671025161	NA	3085	50574	2805	NA	NA	4293563228	2725	NA	205	NA	162	NA	NA
1936	1948	2146959360	28	1170	7	1	2607.70	0	0	46	4678722662	6747828864	NA	3194	46702	2708	NA	NA	4293411911	2723	NA	226	NA	169	NA	NA
1936	1952	2146959360	28	1170	7	2	2734.94	0	0	46	4907234102	6823679212	NA	3469	50769	2854	NA	NA	4370244742	2078	NA	0	NA	153	NA	NA
1936	1956	2146959360	28	1170	7	3	2734.89	0	0	46	4907144332	6900055811	NA	3498	51152	2852	NA	NA	4370188495	2832	NA	0	NA	0	NA	NA
